categories,year,total,provincia_id,region_id
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1630774.0,09,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1738882.0,09,8
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,1914522.0,09,8
Valor añadido bruto total,2021,9297731.0,09,8
Impuestos netos sobre los productos,2021,978973.0,09,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,10276704.0,09,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,7926526.0,10,16
"A. Agricultura, ganadería, silvicultura y pesca",2021,539289.0,10,16
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1314786.0,10,16
C. - De las cuales: Industria manufacturera,2021,304861.0,10,16
F. Construcción,2021,595778.0,10,16
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1230075.0,10,16
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1393426.0,10,16
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,2098080.0,10,16
Valor añadido bruto total,2021,7171434.0,10,16
Impuestos netos sobre los productos,2021,755092.0,10,16
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,7926526.0,10,16
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,22635742.0,11,4
"A. Agricultura, ganadería, silvicultura y pesca",2021,590182.0,11,4
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,2965350.0,11,4
C. - De las cuales: Industria manufacturera,2021,1903996.0,11,4
F. Construcción,2021,1228858.0,11,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,4713925.0,11,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,4743273.0,11,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,6237843.0,11,4
Valor añadido bruto total,2021,20479431.0,11,4
Impuestos netos sobre los productos,2021,2156311.0,11,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,22635742.0,11,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,14022067.0,39,6
"A. Agricultura, ganadería, silvicultura y pesca",2021,185011.0,39,6
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,2834352.0,39,6
C. - De las cuales: Industria manufacturera,2021,2264179.0,39,6
F. Construcción,2021,824530.0,39,6
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,2693982.0,39,6
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,3078541.0,39,6
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,3069890.0,39,6
Valor añadido bruto total,2021,12686306.0,39,6
Impuestos netos sobre los productos,2021,1335761.0,39,6
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,14022067.0,39,6
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,16147043.0,12,15
"A. Agricultura, ganadería, silvicultura y pesca",2021,429078.0,12,15
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,5233733.0,12,15
C. - De las cuales: Industria manufacturera,2021,4811949.0,12,15
F. Construcción,2021,758542.0,12,15
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,2930316.0,12,15
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2748923.0,12,15
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,2508262.0,12,15
Valor añadido bruto total,2021,14608854.0,12,15
Impuestos netos sobre los productos,2021,1538189.0,12,15
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,16147043.0,12,15
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,10832838.0,13,7
"A. Agricultura, ganadería, silvicultura y pesca",2021,962771.0,13,7
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1830190.0,13,7
C. - De las cuales: Industria manufacturera,2021,1547223.0,13,7
F. Construcción,2021,660968.0,13,7
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,2003563.0,13,7
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1715384.0,13,7
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,2628011.0,13,7
Valor añadido bruto total,2021,9800887.0,13,7
Impuestos netos sobre los productos,2021,1031951.0,13,7
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,10832838.0,13,7
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,14616131.0,14,4
"A. Agricultura, ganadería, silvicultura y pesca",2021,1495086.0,14,4
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1519904.0,14,4
C. - De las cuales: Industria manufacturera,2021,1230162.0,14,4
F. Construcción,2021,780631.0,14,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,2674401.0,14,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2786778.0,14,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,3966979.0,14,4
Valor añadido bruto total,2021,13223779.0,14,4
Impuestos netos sobre los productos,2021,1392352.0,14,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,14616131.0,14,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,27347965.0,15,17
"A. Agricultura, ganadería, silvicultura y pesca",2021,971640.0,15,17
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,3953030.0,15,17
C. - De las cuales: Industria manufacturera,2021,2597552.0,15,17
F. Construcción,2021,1762785.0,15,17
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,6169564.0,15,17
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,5622858.0,15,17
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,6262883.0,15,17
Valor añadido bruto total,2021,24742760.0,15,17
Impuestos netos sobre los productos,2021,2605205.0,15,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,27347965.0,15,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,4594001.0,16,7
"A. Agricultura, ganadería, silvicultura y pesca",2021,757799.0,16,7
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,513832.0,16,7
C. - De las cuales: Industria manufacturera,2021,288247.0,16,7
F. Construcción,2021,273704.0,16,7
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,987352.0,16,7
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,671677.0,16,7
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,952006.0,16,7
Valor añadido bruto total,2021,4156370.0,16,7
Impuestos netos sobre los productos,2021,437631.0,16,7
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,4594001.0,16,7
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,23839000.0,20,10
"A. Agricultura, ganadería, silvicultura y pesca",2021,91933.0,20,10
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,5921660.0,20,10
C. - De las cuales: Industria manufacturera,2021,5534807.0,20,10
F. Construcción,2021,1186543.0,20,10
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,4963137.0,20,10
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,4743611.0,20,10
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,4661181.0,20,10
Valor añadido bruto total,2021,21568065.0,20,10
Impuestos netos sobre los productos,2021,2270935.0,20,10
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,23839000.0,20,10
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,21355174.0,17,9
"A. Agricultura, ganadería, silvicultura y pesca",2021,504047.0,17,9
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,2877101.0,17,9
C. - De las cuales: Industria manufacturera,2021,2443136.0,17,9
F. Construcción,2021,1382527.0,17,9
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,5538267.0,17,9
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,5196307.0,17,9
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,3822602.0,17,9
